BAS_DD,PROD_NM,RGHT_TP_NM,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,EXPIRATION_DATE,FUNDAMENTAL_CLSPRC
20241101,코스피200 옵션,CALL,201VC405,코스피200 C 202412 405.0,0.07,-0.01,0.07,0.07,0.07,21.60,0.07,5,87500,437,202412,337.49
20241101,코스피200 옵션,CALL,201VC407,코스피200 C 202412 407.5,0.06,-0.01,0.07,0.07,0.06,21.90,0.06,5,77500,184,202412,337.49
20241101,코스피200 옵션,CALL,201VC410,코스피200 C 202412 410.0,0.05,-0.02,0.07,0.07,0.05,22.30,0.05,64,967500,6536,202412,337.49
20241101,코스피200 옵션,CALL,201VC412,코스피200 C 202412 412.5,0.04,-0.02,0.04,0.04,0.04,22.40,0.04,2,20000,219,202412,337.49
20241101,코스피200 옵션,CALL,201VC415,코스피200 C 202412 415.0,0.04,-0.01,0.05,0.05,0.04,22.90,0.04,119,1227500,651,202412,337.49
20241101,코스피200 옵션,CALL,201VC417,코스피200 C 202412 417.5,0.04,0.01,0.04,0.04,0.04,23.30,0.04,150,1500000,541,202412,337.49
20241101,코스피200 옵션,CALL,201VC420,코스피200 C 202412 420.0,0.04,0.00,0.04,0.04,0.04,23.60,0.04,4,40000,7386,202412,337.49
20241101,코스피200 옵션,CALL,201VC422,코스피200 C 202412 422.5,0.03,-0.01,0.03,0.03,0.03,24.10,0.03,17,127500,301,202412,337.49
20241101,코스피200 옵션,CALL,201VC425,코스피200 C 202412 425.0,0.03,0.01,0.03,0.03,0.03,24.40,0.03,1,7500,8261,202412,337.49
20241101,코스피200 옵션,CALL,201VC427,코스피200 C 202412 427.5,0.03,0.00,0.03,0.03,0.03,25.10,0.03,5,37500,88,202412,337.49
20241101,코스피200 옵션,CALL,201VC430,코스피200 C 202412 430.0,0.03,0.01,0.03,0.03,0.03,25.40,0.03,3,22500,3634,202412,337.49
20241101,코스피200 옵션,CALL,201VC432,코스피200 C 202412 432.5,-,-,-,-,-,25.65,0.01,0,0,327,202412,337.49
20241101,코스피200 옵션,CALL,201VC435,코스피200 C 202412 435.0,0.02,0.00,0.02,0.02,0.02,25.90,0.02,42,210000,204,202412,337.49
20241101,코스피200 옵션,CALL,201VC437,코스피200 C 202412 437.5,0.02,0.00,0.02,0.02,0.02,26.30,0.02,21,105000,111,202412,337.49
20241101,코스피200 옵션,CALL,201VC440,코스피200 C 202412 440.0,0.02,0.00,0.02,0.02,0.02,26.60,0.02,2,10000,7328,202412,337.49
20241101,코스피200 옵션,CALL,201VC442,코스피200 C 202412 442.5,0.02,0.01,0.02,0.02,0.02,26.90,0.02,2,10000,55,202412,337.49
20241101,코스피200 옵션,CALL,201VC445,코스피200 C 202412 445.0,-,-,-,-,-,27.60,0.01,0,0,1584,202412,337.49
20241101,코스피200 옵션,CALL,201VC447,코스피200 C 202412 447.5,0.02,0.01,0.02,0.02,0.02,28.30,0.02,1,5000,55,202412,337.49
20241101,코스피200 옵션,CALL,201VC450,코스피200 C 202412 450.0,0.02,0.01,0.02,0.02,0.01,29.10,0.02,13,40000,4225,202412,337.49
20241101,코스피200 옵션,CALL,201VC452,코스피200 C 202412 452.5,-,-,-,-,-,29.53,0.01,0,0,86,202412,337.49
20241101,코스피200 옵션,CALL,201VC455,코스피200 C 202412 455.0,-,-,-,-,-,29.96,0.01,0,0,404,202412,337.49
20241101,코스피200 옵션,CALL,201VC457,코스피200 C 202412 457.5,0.02,0.00,0.02,0.02,0.02,30.40,0.02,1,5000,43,202412,337.49
20241101,코스피200 옵션,CALL,201VC460,코스피200 C 202412 460.0,0.01,0.00,0.01,0.01,0.01,29.40,0.01,35,87500,3889,202412,337.49
20241101,코스피200 옵션,CALL,201VC462,코스피200 C 202412 462.5,0.01,0.00,0.01,0.01,0.01,29.80,0.01,5,12500,57,202412,337.49
20241101,코스피200 옵션,CALL,201VC465,코스피200 C 202412 465.0,0.01,0.00,0.01,0.01,0.01,30.30,0.01,4,10000,178,202412,337.49
20241101,코스피200 옵션,CALL,201VC467,코스피200 C 202412 467.5,0.01,0.00,0.01,0.01,0.01,30.80,0.01,3,7500,40,202412,337.49
20241101,코스피200 옵션,CALL,201VC470,코스피200 C 202412 470.0,0.01,0.00,0.01,0.01,0.01,30.70,0.01,1,2500,1283,202412,337.49
20241101,코스피200 옵션,CALL,201VC472,코스피200 C 202412 472.5,0.01,0.00,0.01,0.01,0.01,31.40,0.01,27,67500,56,202412,337.49
20241101,코스피200 옵션,CALL,201VC475,코스피200 C 202412 475.0,-,-,-,-,-,31.88,0.01,0,0,636,202412,337.49
20241101,코스피200 옵션,CALL,201VC477,코스피200 C 202412 477.5,-,-,-,-,-,32.36,0.01,0,0,46,202412,337.49
20241101,코스피200 옵션,CALL,201VC480,코스피200 C 202412 480.0,-,-,-,-,-,32.84,0.01,0,0,1210,202412,337.49
20241101,코스피200 옵션,CALL,201VC482,코스피200 C 202412 482.5,-,-,-,-,-,33.32,0.01,0,0,44,202412,337.49
20241101,코스피200 옵션,CALL,201VC485,코스피200 C 202412 485.0,0.01,0.00,0.01,0.01,0.01,33.80,0.01,1,2500,127,202412,337.49
20241101,코스피200 옵션,CALL,201VC487,코스피200 C 202412 487.5,-,-,-,-,-,34.26,0.01,0,0,50,202412,337.49
20241101,코스피200 옵션,CALL,201VC490,코스피200 C 202412 490.0,-,-,-,-,-,34.73,0.01,0,0,369,202412,337.49
20241101,코스피200 옵션,CALL,201VC492,코스피200 C 202412 492.5,-,-,-,-,-,35.20,0.01,0,0,91,202412,337.49
20241101,코스피200 옵션,CALL,201VC495,코스피200 C 202412 495.0,-,-,-,-,-,35.66,0.01,0,0,143,202412,337.49
20241101,코스피200 옵션,CALL,201VC497,코스피200 C 202412 497.5,-,-,-,-,-,36.13,0.01,0,0,39,202412,337.49
20241101,코스피200 옵션,CALL,201VC500,코스피200 C 202412 500.0,0.01,0.00,0.01,0.01,0.01,36.60,0.01,7,17500,629,202412,337.49
20241101,코스피200 옵션,CALL,201VC502,코스피200 C 202412 502.5,-,-,-,-,-,36.87,0.01,0,0,35,202412,337.49
20241101,코스피200 옵션,CALL,201VC505,코스피200 C 202412 505.0,-,-,-,-,-,37.15,0.01,0,0,51,202412,337.49
20241101,코스피200 옵션,CALL,201VC507,코스피200 C 202412 507.5,-,-,-,-,-,37.42,0.01,0,0,47,202412,337.49
20241101,코스피200 옵션,CALL,201VC510,코스피200 C 202412 510.0,0.01,0.00,0.01,0.01,0.01,37.70,0.01,3,7500,563,202412,337.49
20241101,코스피200 옵션,CALL,201VC512,코스피200 C 202412 512.5,-,-,-,-,-,38.17,0.01,0,0,61,202412,337.49
20241101,코스피200 옵션,CALL,201VC515,코스피200 C 202412 515.0,-,-,-,-,-,38.65,0.01,1,2500,122,202412,337.49
20241101,코스피200 옵션,CALL,201VC517,코스피200 C 202412 517.5,-,-,-,-,-,39.12,0.01,0,0,82,202412,337.49
20241101,코스피200 옵션,CALL,201VC520,코스피200 C 202412 520.0,0.01,0.00,0.01,0.01,0.01,39.60,0.01,9,22500,2096,202412,337.49
20241101,코스피200 옵션,CALL,201W1210,코스피200 C 202501 210.0,-,-,-,-,-,18.60,126.50,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1212,코스피200 C 202501 212.5,-,-,-,-,-,18.60,124.00,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1215,코스피200 C 202501 215.0,-,-,-,-,-,18.60,121.55,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1217,코스피200 C 202501 217.5,-,-,-,-,-,18.60,119.05,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1220,코스피200 C 202501 220.0,-,-,-,-,-,18.60,116.55,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1222,코스피200 C 202501 222.5,-,-,-,-,-,18.60,114.10,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1225,코스피200 C 202501 225.0,-,-,-,-,-,18.60,111.60,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1227,코스피200 C 202501 227.5,-,-,-,-,-,18.60,109.10,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1230,코스피200 C 202501 230.0,-,-,-,-,-,18.60,106.65,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1232,코스피200 C 202501 232.5,-,-,-,-,-,18.60,104.15,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1235,코스피200 C 202501 235.0,-,-,-,-,-,18.60,101.65,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1237,코스피200 C 202501 237.5,-,-,-,-,-,18.60,99.15,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1240,코스피200 C 202501 240.0,-,-,-,-,-,18.60,96.70,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1242,코스피200 C 202501 242.5,-,-,-,-,-,18.60,94.20,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1245,코스피200 C 202501 245.0,-,-,-,-,-,18.60,91.70,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1247,코스피200 C 202501 247.5,-,-,-,-,-,18.60,89.25,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1250,코스피200 C 202501 250.0,-,-,-,-,-,18.60,86.75,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1252,코스피200 C 202501 252.5,-,-,-,-,-,18.60,84.25,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1255,코스피200 C 202501 255.0,-,-,-,-,-,18.60,81.80,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1257,코스피200 C 202501 257.5,-,-,-,-,-,18.60,79.30,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1260,코스피200 C 202501 260.0,-,-,-,-,-,18.60,76.80,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1262,코스피200 C 202501 262.5,-,-,-,-,-,18.60,74.35,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1265,코스피200 C 202501 265.0,-,-,-,-,-,18.60,71.85,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1267,코스피200 C 202501 267.5,-,-,-,-,-,18.60,69.35,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1270,코스피200 C 202501 270.0,-,-,-,-,-,18.60,66.90,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1272,코스피200 C 202501 272.5,-,-,-,-,-,18.60,64.40,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1275,코스피200 C 202501 275.0,-,-,-,-,-,18.60,61.95,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1277,코스피200 C 202501 277.5,-,-,-,-,-,18.60,59.50,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1280,코스피200 C 202501 280.0,-,-,-,-,-,18.60,57.00,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1282,코스피200 C 202501 282.5,-,-,-,-,-,18.60,54.55,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1285,코스피200 C 202501 285.0,-,-,-,-,-,18.60,52.15,0,0,1,202501,337.49
20241101,코스피200 옵션,CALL,201W1287,코스피200 C 202501 287.5,-,-,-,-,-,18.60,49.70,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1290,코스피200 C 202501 290.0,-,-,-,-,-,18.60,47.25,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1292,코스피200 C 202501 292.5,-,-,-,-,-,18.60,44.90,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1295,코스피200 C 202501 295.0,-,-,-,-,-,18.60,42.50,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1297,코스피200 C 202501 297.5,-,-,-,-,-,18.60,40.15,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1300,코스피200 C 202501 300.0,-,-,-,-,-,18.60,37.85,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1302,코스피200 C 202501 302.5,-,-,-,-,-,18.60,35.55,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1305,코스피200 C 202501 305.0,-,-,-,-,-,18.60,33.35,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1307,코스피200 C 202501 307.5,-,-,-,-,-,18.60,31.15,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1310,코스피200 C 202501 310.0,-,-,-,-,-,18.60,29.00,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1312,코스피200 C 202501 312.5,-,-,-,-,-,18.60,27.00,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1315,코스피200 C 202501 315.0,-,-,-,-,-,18.60,25.00,0,0,2,202501,337.49
20241101,코스피200 옵션,CALL,201W1317,코스피200 C 202501 317.5,-,-,-,-,-,18.60,23.00,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1320,코스피200 C 202501 320.0,-,-,-,-,-,18.60,21.20,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1322,코스피200 C 202501 322.5,-,-,-,-,-,18.60,19.40,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1325,코스피200 C 202501 325.0,-,-,-,-,-,18.60,17.70,0,0,2,202501,337.49
20241101,코스피200 옵션,CALL,201W1327,코스피200 C 202501 327.5,-,-,-,-,-,18.60,16.10,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1330,코스피200 C 202501 330.0,-,-,-,-,-,18.60,14.60,0,0,15,202501,337.49
20241101,코스피200 옵션,CALL,201W1332,코스피200 C 202501 332.5,-,-,-,-,-,18.60,13.15,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1335,코스피200 C 202501 335.0,-,-,-,-,-,18.60,11.85,0,0,5,202501,337.49
20241101,코스피200 옵션,CALL,201W1337,코스피200 C 202501 337.5,-,-,-,-,-,18.60,10.55,0,0,0,202501,337.49
20241101,코스피200 옵션,CALL,201W1340,코스피200 C 202501 340.0,-,-,-,-,-,18.60,9.41,0,0,2,202501,337.49
20241101,코스피200 옵션,CALL,201W1342,코스피200 C 202501 342.5,-,-,-,-,-,18.60,8.41,0,0,10,202501,337.49
20241101,코스피200 옵션,CALL,201W1345,코스피200 C 202501 345.0,8.22,-0.25,8.22,8.54,8.22,18.60,8.22,6,12445000,506,202501,337.49
20241101,코스피200 옵션,CALL,201W1347,코스피200 C 202501 347.5,-,-,-,-,-,18.47,6.41,0,0,4,202501,337.49
20241101,코스피200 옵션,CALL,201W1350,코스피200 C 202501 350.0,-,-,-,-,-,18.35,5.60,0,0,502,202501,337.49
20241101,코스피200 옵션,CALL,201W1352,코스피200 C 202501 352.5,-,-,-,-,-,18.22,4.80,0,0,25,202501,337.49
20241101,코스피200 옵션,CALL,201W1355,코스피200 C 202501 355.0,4.44,-0.66,4.50,4.87,4.44,18.10,4.44,5,5777500,11,202501,337.49
20241101,코스피200 옵션,CALL,201W1357,코스피200 C 202501 357.5,-,-,-,-,-,18.00,3.49,0,0,2,202501,337.49
20241101,코스피200 옵션,CALL,201W1360,코스피200 C 202501 360.0,3.12,-0.66,3.51,3.51,3.12,17.90,3.12,254,215472500,510,202501,337.49
20241101,코스피200 옵션,CALL,201W1362,코스피200 C 202501 362.5,2.98,-0.86,2.98,2.98,2.98,17.90,2.98,1,745000,6,202501,337.49
20241101,코스피200 옵션,CALL,201W1365,코스피200 C 202501 365.0,2.23,-0.49,2.50,2.61,2.23,17.70,2.23,9,5585000,219,202501,337.49
20241101,코스피200 옵션,CALL,201W1367,코스피200 C 202501 367.5,2.13,-0.60,2.12,2.20,2.06,17.80,2.13,5,2675000,186,202501,337.49
20241101,코스피200 옵션,CALL,201W1370,코스피200 C 202501 370.0,1.59,-0.36,1.85,1.85,1.56,17.80,1.59,12,5115000,463,202501,337.49
20241101,코스피200 옵션,CALL,201W1372,코스피200 C 202501 372.5,1.42,-0.59,1.51,1.51,1.40,17.80,1.42,5,1797500,66,202501,337.49
20241101,코스피200 옵션,CALL,201W1375,코스피200 C 202501 375.0,1.13,-0.28,1.28,1.30,1.13,17.80,1.13,10,3087500,62,202501,337.49
20241101,코스피200 옵션,CALL,201W1377,코스피200 C 202501 377.5,-,-,-,-,-,17.90,0.83,0,0,16,202501,337.49
20241101,코스피200 옵션,CALL,201W1380,코스피200 C 202501 380.0,0.79,-0.25,0.93,0.93,0.76,18.00,0.79,22,4647500,350,202501,337.49
20241101,코스피200 옵션,CALL,201W1382,코스피200 C 202501 382.5,0.62,-0.10,0.80,0.80,0.62,17.80,0.62,3,552500,757,202501,337.49
20241101,코스피200 옵션,CALL,201W1385,코스피200 C 202501 385.0,0.52,-0.22,0.67,0.69,0.52,17.80,0.52,28,4350000,27,202501,337.49
20241101,코스피200 옵션,CALL,201W1387,코스피200 C 202501 387.5,0.44,-0.22,0.51,0.57,0.44,18.10,0.44,22,2912500,28,202501,337.49
20241101,코스피200 옵션,CALL,201W1390,코스피200 C 202501 390.0,0.37,-0.20,0.44,0.49,0.37,18.10,0.37,295,30352500,2861,202501,337.49
20241101,코스피200 옵션,CALL,201W1392,코스피200 C 202501 392.5,0.31,-0.04,0.38,0.42,0.31,18.20,0.31,9,842500,36,202501,337.49
20241101,코스피200 옵션,CALL,201W1395,코스피200 C 202501 395.0,0.26,-0.15,0.32,0.36,0.26,18.30,0.26,100,8437500,121,202501,337.49
20241101,코스피200 옵션,CALL,201W1397,코스피200 C 202501 397.5,0.22,-0.12,0.28,0.28,0.22,18.40,0.22,7,475000,33,202501,337.49
20241101,코스피200 옵션,CALL,201W1400,코스피200 C 202501 400.0,0.19,-0.11,0.27,0.27,0.19,18.70,0.19,63,3145000,2464,202501,337.49
20241101,코스피200 옵션,CALL,201W1402,코스피200 C 202501 402.5,-,-,-,-,-,18.90,0.15,0,0,29,202501,337.49
20241101,코스피200 옵션,CALL,201W1405,코스피200 C 202501 405.0,-,-,-,-,-,19.10,0.13,0,0,767,202501,337.49
20241101,코스피200 옵션,CALL,201W1407,코스피200 C 202501 407.5,0.14,-0.02,0.14,0.14,0.14,19.30,0.14,1,35000,2,202501,337.49
20241101,코스피200 옵션,CALL,201W1410,코스피200 C 202501 410.0,0.14,0.00,0.18,0.18,0.14,19.70,0.14,21,860000,44,202501,337.49
20241101,코스피200 옵션,CALL,201W1412,코스피200 C 202501 412.5,0.13,0.01,0.13,0.13,0.13,20.10,0.13,1,32500,8,202501,337.49
20241101,코스피200 옵션,CALL,201W1415,코스피200 C 202501 415.0,0.10,0.00,0.12,0.12,0.10,20.20,0.10,14,355000,155,202501,337.49
20241101,코스피200 옵션,CALL,201W1417,코스피200 C 202501 417.5,0.08,0.00,0.09,0.09,0.08,20.20,0.08,4,85000,7,202501,337.49
20241101,코스피200 옵션,CALL,201W1420,코스피200 C 202501 420.0,0.08,-0.03,0.10,0.10,0.08,20.70,0.08,5,117500,113,202501,337.49
20241101,코스피200 옵션,CALL,201W1422,코스피200 C 202501 422.5,-,-,-,-,-,21.00,0.06,0,0,8,202501,337.49
20241101,코스피200 옵션,CALL,201W1425,코스피200 C 202501 425.0,0.08,0.00,0.08,0.08,0.08,21.30,0.08,2,40000,23,202501,337.49
20241101,코스피200 옵션,CALL,201W1427,코스피200 C 202501 427.5,-,-,-,-,-,21.55,0.05,0,0,33,202501,337.49
20241101,코스피200 옵션,CALL,201W1430,코스피200 C 202501 430.0,0.07,-0.01,0.07,0.07,0.07,21.80,0.07,1,17500,46,202501,337.49
20241101,코스피200 옵션,CALL,201W1432,코스피200 C 202501 432.5,-,-,-,-,-,22.30,0.05,0,0,5,202501,337.49
20241101,코스피200 옵션,CALL,201W1435,코스피200 C 202501 435.0,0.06,0.01,0.06,0.06,0.06,22.80,0.06,1,15000,21,202501,337.49
20241101,코스피200 옵션,CALL,201W1437,코스피200 C 202501 437.5,-,-,-,-,-,23.05,0.04,0,0,40,202501,337.49
